bid_id,tender_id,vendor_id,bid_amount,submission_time,is_winner
BID001586,TEN0313,VEN0064,2508000,2023-10-12 15:07:47,False
BID001587,TEN0313,VEN0012,2470000,2023-10-05 11:43:26,False
BID001588,TEN0313,VEN0035,2546000,2023-09-24 11:42:22,False
BID001589,TEN0314,VEN0041,57911000,2024-10-15 13:51:17,False
BID001590,TEN0314,VEN0120,50616000,2024-10-09 13:24:36,False
BID001591,TEN0314,VEN0104,42379000,2024-10-24 09:23:52,True
BID001592,TEN0315,VEN0044,4741000,2021-07-19 14:15:45,False
BID001593,TEN0315,VEN0066,6728000,2021-07-15 12:58:04,True
BID001594,TEN0315,VEN0022,4408000,2021-07-08 14:15:57,False
BID001595,TEN0315,VEN0078,4282000,2021-07-20 16:19:17,False
BID001596,TEN0316,VEN0020,3692000,2024-04-28 12:55:48,False
BID001597,TEN0316,VEN0082,3123000,2024-04-18 09:55:24,False
BID001598,TEN0316,VEN0091,3433000,2024-04-27 11:54:30,False
BID001599,TEN0316,VEN0065,3030000,2024-04-21 15:44:51,False
BID001600,TEN0316,VEN0113,3267000,2024-04-29 12:00:34,False
BID001601,TEN0316,VEN0027,3268000,2024-05-09 17:26:21,False
BID001602,TEN0316,VEN0079,2952000,2024-05-01 09:04:42,True
BID001603,TEN0316,VEN0070,3698000,2024-05-14 12:54:18,False
BID001604,TEN0317,VEN0040,368000,2021-04-16 14:07:42,False
BID001605,TEN0317,VEN0050,338000,2021-04-24 13:53:29,False
BID001606,TEN0317,VEN0051,273000,2021-05-03 13:43:15,True
BID001607,TEN0318,VEN0090,1453000,2022-04-20 15:22:08,False
BID001608,TEN0318,VEN0035,1598000,2022-04-20 10:21:13,False
BID001609,TEN0318,VEN0084,1381000,2022-04-28 12:41:29,True
BID001610,TEN0319,VEN0067,1144000,2023-12-16 13:02:13,False
BID001611,TEN0319,VEN0048,1032000,2023-12-26 09:13:12,False
BID001612,TEN0319,VEN0006,1104000,2024-01-14 10:14:25,False
BID001613,TEN0319,VEN0046,823000,2023-12-17 11:59:58,True
BID001614,TEN0320,VEN0005,8461000,2022-07-29 12:28:00,False
BID001615,TEN0320,VEN0076,8249000,2022-07-08 13:40:55,False
BID001616,TEN0320,VEN0047,8233000,2022-07-17 11:10:20,False
BID001617,TEN0320,VEN0027,9914000,2022-07-18 09:36:18,False
BID001618,TEN0320,VEN0079,7135000,2022-08-02 00:00:00,True
BID001619,TEN0320,VEN0109,9159000,2022-07-28 13:53:45,False
BID001620,TEN0320,VEN0115,8496000,2022-07-18 14:50:53,False
BID001621,TEN0321,VEN0112,940000,2022-06-01 09:31:48,True
BID001622,TEN0321,VEN0080,1139000,2022-06-09 09:44:16,False
BID001623,TEN0321,VEN0026,1268000,2022-05-20 16:11:30,False
BID001624,TEN0322,VEN0029,10478000,2024-02-29 11:03:44,False
BID001625,TEN0322,VEN0034,9426000,2024-03-18 11:22:59,True
BID001626,TEN0322,VEN0114,9927000,2024-02-05 12:21:01,False
BID001627,TEN0322,VEN0027,10302000,2024-01-31 09:45:58,False
BID001628,TEN0322,VEN0031,12209000,2024-03-02 14:48:48,False
BID001629,TEN0322,VEN0113,11377000,2024-02-15 15:56:05,False
BID001630,TEN0322,VEN0076,10039000,2024-02-03 09:22:38,False
BID001631,TEN0322,VEN0073,9731000,2024-02-07 17:54:41,False
BID001632,TEN0323,VEN0001,25293000,2022-06-12 11:29:57,False
BID001633,TEN0323,VEN0033,17370000,2022-06-08 10:47:02,True
BID001634,TEN0324,VEN0044,13207000,2023-02-08 11:56:47,False
BID001635,TEN0324,VEN0119,14227000,2023-01-28 15:19:03,False
BID001636,TEN0324,VEN0096,10755000,2023-02-10 16:12:43,True
BID001637,TEN0324,VEN0078,11872000,2023-01-30 14:23:20,False
BID001638,TEN0324,VEN0094,14724000,2023-01-18 12:26:09,False
BID001639,TEN0325,VEN0041,23412000,2023-12-07 10:12:40,False
BID001640,TEN0325,VEN0058,20781000,2023-11-16 09:41:53,False
BID001641,TEN0325,VEN0087,18566000,2023-11-14 13:52:03,True
BID001642,TEN0325,VEN0010,25619000,2023-10-20 11:28:34,False
BID001643,TEN0325,VEN0033,25163000,2023-11-25 13:40:03,False
BID001644,TEN0326,VEN0105,521000,2024-12-06 10:24:22,False
BID001645,TEN0326,VEN0080,468000,2024-11-26 12:07:26,False
BID001646,TEN0326,VEN0098,426000,2024-12-07 10:17:15,True
BID001647,TEN0326,VEN0099,457000,2024-12-13 15:44:42,False
BID001648,TEN0326,VEN0059,443000,2024-12-15 17:36:37,False
BID001649,TEN0327,VEN0081,4768000,2023-07-14 13:29:32,False
BID001650,TEN0327,VEN0028,6182000,2023-08-03 14:24:44,False
BID001651,TEN0327,VEN0046,6072000,2023-08-08 12:35:22,False
BID001652,TEN0327,VEN0095,6660000,2023-07-01 13:11:25,False
BID001653,TEN0327,VEN0092,4616000,2023-06-22 13:22:48,True
BID001654,TEN0328,VEN0038,4849000,2022-09-09 16:57:08,False
BID001655,TEN0328,VEN0103,4566000,2022-09-02 12:49:53,True
BID001656,TEN0329,VEN0078,17658000,2022-12-07 16:07:04,False
BID001657,TEN0329,VEN0068,15486000,2022-12-25 09:07:19,True
BID001658,TEN0330,VEN0012,3222000,2022-03-27 14:41:59,True
BID001659,TEN0330,VEN0037,3714000,2022-03-04 15:07:31,False
BID001660,TEN0330,VEN0090,3717000,2022-03-23 16:36:36,False
BID001661,TEN0330,VEN0019,4193000,2022-02-25 15:14:34,False
BID001662,TEN0330,VEN0006,4068000,2022-02-20 13:17:43,False
BID001663,TEN0330,VEN0028,4386000,2022-02-24 14:52:51,False
BID001664,TEN0331,VEN0036,9100000,2022-10-02 17:09:57,True
BID001665,TEN0331,VEN0052,9215000,2022-10-04 13:10:20,False
BID001666,TEN0332,VEN0058,5716000,2023-12-25 17:41:00,False
BID001667,TEN0332,VEN0120,4878000,2023-12-17 15:04:13,False
BID001668,TEN0332,VEN0041,4696000,2024-01-08 09:32:10,True
BID001669,TEN0332,VEN0074,6206000,2023-12-21 16:09:52,False
BID001670,TEN0332,VEN0007,6094000,2023-12-18 14:44:05,False
BID001671,TEN0332,VEN0036,5905000,2023-12-26 09:27:38,False
BID001672,TEN0332,VEN0010,5608000,2023-12-17 16:31:35,False
BID001673,TEN0333,VEN0086,262000,2024-05-11 12:20:01,False
BID001674,TEN0333,VEN0106,313000,2024-05-05 15:42:39,False
BID001675,TEN0333,VEN0026,291000,2024-05-10 17:03:54,False
BID001676,TEN0333,VEN0043,227000,2024-04-21 09:07:21,True
BID001677,TEN0333,VEN0085,254000,2024-05-21 10:03:32,False
BID001678,TEN0333,VEN0014,350000,2024-05-26 13:00:40,False
BID001679,TEN0334,VEN0063,10983000,2024-05-18 13:41:46,False
BID001680,TEN0334,VEN0111,8862000,2024-06-04 15:23:02,True
BID001681,TEN0334,VEN0066,9881000,2024-05-17 11:45:59,False
BID001682,TEN0334,VEN0053,10816000,2024-06-16 13:05:23,False
BID001683,TEN0334,VEN0088,9329000,2024-05-31 16:01:12,False
BID001684,TEN0334,VEN0044,9763000,2024-06-07 13:30:35,False
BID001685,TEN0334,VEN0068,10061000,2024-06-16 12:37:23,False
BID001686,TEN0335,VEN0063,13682000,2021-10-19 09:04:47,False
BID001687,TEN0335,VEN0066,9922000,2021-10-18 16:14:51,True
BID001688,TEN0335,VEN0119,13487000,2021-11-04 15:21:35,False
BID001689,TEN0336,VEN0072,48129000,2021-07-08 11:57:54,False
BID001690,TEN0336,VEN0036,48168000,2021-06-03 15:21:43,False
BID001691,TEN0336,VEN0104,42386000,2021-06-29 10:51:55,True
BID001692,TEN0337,VEN0023,34072000,2024-04-06 13:05:31,False
BID001693,TEN0337,VEN0104,37640000,2024-04-08 17:11:51,False
BID001694,TEN0337,VEN0018,30589000,2024-02-18 09:57:39,False
BID001695,TEN0337,VEN0036,29913000,2024-03-04 14:04:53,True
BID001696,TEN0338,VEN0097,7657000,2021-11-06 14:33:42,True
BID001697,TEN0338,VEN0053,8815000,2021-10-20 14:18:41,False
BID001698,TEN0338,VEN0119,8857000,2021-11-15 17:54:50,False
BID001699,TEN0339,VEN0106,1617000,2021-10-16 16:08:18,False
BID001700,TEN0339,VEN0108,1632000,2021-10-13 13:37:31,False
BID001701,TEN0339,VEN0050,1470000,2021-10-22 13:45:02,True
BID001702,TEN0340,VEN0120,18996000,2021-11-15 17:02:18,False
BID001703,TEN0340,VEN0118,13769000,2021-11-02 17:12:52,False
BID001704,TEN0340,VEN0010,13607000,2021-11-18 12:52:34,False
BID001705,TEN0340,VEN0052,17836000,2021-11-21 12:25:24,False
BID001706,TEN0340,VEN0058,18607000,2021-11-16 11:49:47,False
BID001707,TEN0340,VEN0074,15457000,2021-12-01 16:26:04,False
BID001708,TEN0340,VEN0023,13073000,2021-10-28 14:27:55,True
BID001709,TEN0340,VEN0069,15822000,2021-10-31 14:02:30,False
BID001710,TEN0341,VEN0038,5764000,2023-07-05 14:34:28,False
BID001711,TEN0341,VEN0006,6083000,2023-07-21 16:19:41,False
BID001712,TEN0341,VEN0067,6356000,2023-07-10 17:58:13,False
BID001713,TEN0341,VEN0093,5836000,2023-07-03 12:10:42,False
BID001714,TEN0341,VEN0037,5960000,2023-07-10 16:43:33,False
BID001715,TEN0341,VEN0048,6228000,2023-07-19 17:52:36,False
BID001716,TEN0341,VEN0064,5039000,2023-07-20 12:14:29,True
BID001717,TEN0341,VEN0061,6404000,2023-07-07 14:25:35,False
BID001718,TEN0342,VEN0100,6643000,2022-03-25 15:29:05,False
BID001719,TEN0342,VEN0087,4780000,2022-03-30 12:49:58,True
BID001720,TEN0342,VEN0045,5648000,2022-03-20 14:47:37,False
BID001721,TEN0342,VEN0104,6071000,2022-03-04 13:43:19,False
BID001722,TEN0342,VEN0083,6068000,2022-03-01 17:23:17,False
BID001723,TEN0342,VEN0072,5952000,2022-04-04 10:02:53,False
BID001724,TEN0342,VEN0007,6157000,2022-03-14 17:00:48,False
BID001725,TEN0343,VEN0064,3768000,2022-02-01 12:48:20,False
BID001726,TEN0343,VEN0101,4018000,2022-02-07 10:56:09,False
BID001727,TEN0343,VEN0028,4116000,2022-02-04 15:20:30,False
BID001728,TEN0343,VEN0084,3272000,2022-02-04 15:48:30,False
BID001729,TEN0343,VEN0019,2638000,2022-02-15 00:00:00,True
BID001730,TEN0343,VEN0046,3201000,2022-02-10 17:04:39,False
BID001731,TEN0343,VEN0035,3953000,2022-02-11 11:38:23,False
BID001732,TEN0343,VEN0038,4520000,2022-02-12 11:37:04,False
BID001733,TEN0344,VEN0060,2080000,2023-11-03 09:36:56,False
BID001734,TEN0344,VEN0040,1485000,2023-11-16 16:59:34,False
BID001735,TEN0344,VEN0050,1613000,2023-11-22 14:36:19,False
BID001736,TEN0344,VEN0051,1757000,2023-11-06 14:33:10,False
BID001737,TEN0344,VEN0107,1263000,2023-10-20 12:47:33,False
BID001738,TEN0344,VEN0059,1890000,2023-10-24 10:55:33,False
BID001739,TEN0344,VEN0075,1202000,2023-12-02 12:59:11,True
BID001740,TEN0345,VEN0020,612000,2024-09-27 10:51:34,False
BID001741,TEN0345,VEN0034,493000,2024-09-24 17:10:54,True
BID001743,TEN0346,VEN0094,12454000,2023-11-04 16:43:10,False
BID001744,TEN0346,VEN0119,10992000,2023-10-21 09:32:00,True
BID001745,TEN0346,VEN0022,12665000,2023-10-26 14:32:32,False
BID001746,TEN0346,VEN0088,11122000,2023-10-10 11:11:26,False
BID001747,TEN0346,VEN0063,11281000,2023-10-20 14:34:40,False
BID001748,TEN0347,VEN0090,5494000,2024-03-10 00:00:00,True
BID001749,TEN0347,VEN0019,6295000,2024-02-22 09:05:11,False
BID001750,TEN0348,VEN0066,15719000,2022-01-11 16:21:29,False
BID001751,TEN0348,VEN0009,13415000,2021-12-19 12:27:13,False
BID001752,TEN0348,VEN0094,12169000,2021-12-12 13:24:23,False
BID001753,TEN0348,VEN0077,14842000,2022-01-25 15:44:01,False
BID001754,TEN0348,VEN0119,17177000,2021-12-20 10:33:27,False
BID001755,TEN0348,VEN0022,10606000,2021-12-08 12:50:11,True
BID001756,TEN0349,VEN0052,49519000,2024-07-12 13:24:19,True
BID001757,TEN0349,VEN0118,49692000,2024-06-27 16:44:44,False
BID001758,TEN0350,VEN0062,181000,2023-12-09 09:51:54,False
BID001759,TEN0350,VEN0008,232000,2023-11-28 15:50:54,False
BID001760,TEN0350,VEN0060,188000,2023-12-16 16:53:30,False
BID001761,TEN0350,VEN0040,143000,2023-11-29 13:38:44,True
BID001762,TEN0350,VEN0112,219000,2023-12-13 12:11:51,False
BID001763,TEN0350,VEN0051,174000,2023-12-10 11:56:58,False
BID001764,TEN0351,VEN0035,3640000,2021-08-21 14:19:17,True
BID001765,TEN0351,VEN0084,3990000,2021-08-24 10:27:35,False
BID001766,TEN0352,VEN0109,2214000,2025-01-21 11:37:39,False
BID001767,TEN0352,VEN0027,2341000,2024-12-17 10:09:19,False
BID001768,TEN0352,VEN0113,2200000,2025-01-08 14:50:10,False
BID001769,TEN0352,VEN0114,2450000,2025-01-07 12:26:12,False
BID001770,TEN0352,VEN0017,1906000,2025-01-14 11:34:39,True
BID001771,TEN0352,VEN0020,2137000,2025-01-19 11:09:55,False
BID001772,TEN0352,VEN0034,2258000,2025-01-18 11:31:13,False
BID001773,TEN0353,VEN0008,1978000,2021-02-28 17:17:40,False
BID001774,TEN0353,VEN0071,1660000,2021-02-20 16:09:27,True
BID001775,TEN0354,VEN0022,15498000,2021-12-14 10:35:21,False
BID001776,TEN0354,VEN0068,21495000,2021-12-11 16:19:49,True
BID001777,TEN0354,VEN0066,16503000,2021-12-15 17:35:40,False
BID001778,TEN0355,VEN0081,2949000,2023-11-01 17:33:40,False
BID001779,TEN0355,VEN0006,3443000,2023-10-31 12:26:15,False
BID001780,TEN0355,VEN0035,2268000,2023-10-18 10:24:40,True
BID001781,TEN0355,VEN0038,3053000,2023-11-11 16:21:09,False
BID001782,TEN0355,VEN0084,2703000,2023-11-13 16:01:30,False
BID001783,TEN0355,VEN0061,3078000,2023-10-30 14:26:58,False
BID001784,TEN0355,VEN0103,2897000,2023-10-14 14:31:58,False
BID001785,TEN0356,VEN0033,22379000,2024-07-23 09:12:27,False
BID001786,TEN0356,VEN0120,19264000,2024-08-24 00:00:00,False
BID001787,TEN0356,VEN0104,19190000,2024-07-25 09:40:46,False
BID001788,TEN0356,VEN0041,17190000,2024-07-10 09:06:43,True
BID001789,TEN0356,VEN0074,20426000,2024-07-27 11:01:33,False
BID001790,TEN0356,VEN0100,17961000,2024-08-11 12:18:36,False
BID001791,TEN0356,VEN0069,20436000,2024-08-08 17:03:36,False
BID001792,TEN0357,VEN0099,1681000,2024-08-29 17:19:47,False
BID001793,TEN0357,VEN0051,1838000,2024-08-10 09:18:06,False
BID001794,TEN0357,VEN0062,1717000,2024-08-22 12:55:20,False
BID001795,TEN0357,VEN0106,1312000,2024-08-24 11:40:15,False
BID001796,TEN0357,VEN0002,1320000,2024-08-28 17:48:06,False
BID001797,TEN0357,VEN0086,1317000,2024-08-26 14:51:43,False
BID001798,TEN0357,VEN0059,1291000,2024-08-11 16:09:25,True
BID001799,TEN0357,VEN0014,1546000,2024-08-06 13:34:41,False
BID001800,TEN0358,VEN0033,17517000,2021-10-17 15:02:57,False
BID001801,TEN0358,VEN0007,18190000,2021-10-07 10:52:35,False
BID001802,TEN0358,VEN0120,20057000,2021-09-13 10:33:17,False
BID001803,TEN0358,VEN0018,18855000,2021-09-29 13:39:35,False
BID001804,TEN0358,VEN0072,13639000,2021-09-30 13:34:38,True
BID001805,TEN0358,VEN0045,17395000,2021-09-16 13:20:57,False
BID001806,TEN0359,VEN0053,1063000,2021-04-29 12:06:08,False
BID001807,TEN0359,VEN0068,1224000,2021-04-06 11:02:17,False
BID001808,TEN0359,VEN0077,951000,2021-04-27 09:43:30,False
BID001809,TEN0359,VEN0032,1300000,2021-04-09 15:09:01,False
BID001810,TEN0359,VEN0119,911000,2021-04-10 16:22:48,True
BID001811,TEN0359,VEN0022,1023000,2021-04-25 11:14:06,False
BID001812,TEN0360,VEN0061,1190000,2024-07-02 09:10:01,True
BID001813,TEN0360,VEN0093,1232000,2024-07-08 11:46:37,False
BID001814,TEN0361,VEN0092,5141000,2023-08-03 11:13:33,False
BID001815,TEN0361,VEN0095,3929000,2023-08-28 11:26:52,False
BID001816,TEN0361,VEN0093,4959000,2023-08-21 09:34:35,False
BID001817,TEN0361,VEN0019,3914000,2023-09-01 11:03:01,True
BID001818,TEN0361,VEN0084,4771000,2023-08-07 13:59:49,False
BID001819,TEN0361,VEN0046,4529000,2023-08-16 11:03:02,False
BID001820,TEN0361,VEN0028,4427000,2023-08-23 14:56:25,False
BID001821,TEN0362,VEN0073,3731000,2024-06-22 15:10:03,False
BID001822,TEN0362,VEN0047,3847000,2024-06-08 15:15:54,False
BID001823,TEN0362,VEN0109,3291000,2024-06-17 14:15:11,False
BID001824,TEN0362,VEN0020,3411000,2024-06-26 09:45:27,False
BID001825,TEN0362,VEN0054,2887000,2024-07-11 14:35:30,True
BID001826,TEN0362,VEN0116,4205000,2024-06-28 12:15:33,False
BID001827,TEN0362,VEN0017,4070000,2024-07-01 16:48:47,False
BID001828,TEN0362,VEN0011,4423000,2024-06-13 15:33:09,False
BID001829,TEN0363,VEN0004,4190000,2021-09-22 17:04:48,False
BID001830,TEN0363,VEN0114,5056000,2021-09-21 15:40:02,False
BID001831,TEN0363,VEN0113,5027000,2021-10-01 13:36:11,False
BID001832,TEN0363,VEN0054,4590000,2021-09-10 13:15:57,False
BID001833,TEN0363,VEN0034,3769000,2021-09-29 16:14:49,True
BID001834,TEN0363,VEN0070,5095000,2021-10-02 13:12:13,False
BID001835,TEN0364,VEN0020,8178000,2024-08-17 09:35:22,False
BID001836,TEN0364,VEN0034,10283000,2024-08-08 09:05:08,True
BID001837,TEN0365,VEN0034,782000,2023-09-25 16:13:51,True
BID001838,TEN0365,VEN0073,861000,2023-10-01 09:27:46,False
BID001839,TEN0365,VEN0070,882000,2023-09-29 17:18:25,False
BID001840,TEN0366,VEN0020,2068000,2022-07-09 16:29:20,True
BID001841,TEN0366,VEN0076,2755000,2022-07-12 11:57:56,False
BID001842,TEN0366,VEN0055,2116000,2022-07-04 09:41:13,False
BID001843,TEN0367,VEN0054,7478000,2023-10-18 15:32:15,False
BID001844,TEN0367,VEN0076,7716000,2023-10-13 10:41:24,False
BID001845,TEN0367,VEN0029,8767000,2023-09-09 14:28:09,False
BID001846,TEN0367,VEN0020,5826000,2023-09-17 16:21:24,False
BID001847,TEN0367,VEN0109,5656000,2023-09-08 17:27:09,True
BID001848,TEN0367,VEN0057,8866000,2023-08-23 09:49:32,False
BID001849,TEN0368,VEN0107,1636000,2021-05-14 12:35:22,False
BID001850,TEN0368,VEN0060,1251000,2021-05-02 10:19:28,True
BID001851,TEN0368,VEN0098,1396000,2021-05-10 17:26:08,False
BID001852,TEN0368,VEN0105,1565000,2021-05-26 09:15:37,False
BID001853,TEN0368,VEN0099,1558000,2021-04-22 13:14:40,False
BID001854,TEN0368,VEN0112,1378000,2021-06-01 09:48:19,False
BID001855,TEN0369,VEN0109,6559000,2022-04-05 10:52:31,True
BID001856,TEN0369,VEN0054,6878000,2022-02-24 10:59:46,False
BID001857,TEN0369,VEN0034,7619000,2022-03-25 16:36:35,False
BID001858,TEN0369,VEN0055,7182000,2022-03-27 10:55:43,False
BID001859,TEN0370,VEN0084,5167000,2023-03-19 15:12:02,True
BID001860,TEN0370,VEN0103,6963000,2023-03-16 17:25:43,False
BID001861,TEN0371,VEN0092,1482000,2023-11-12 14:18:30,False
BID001862,TEN0371,VEN0101,1571000,2023-11-12 10:33:04,False
BID001863,TEN0371,VEN0019,1470000,2023-11-12 14:12:44,False
BID001864,TEN0371,VEN0081,1578000,2023-10-06 17:03:59,False
BID001865,TEN0371,VEN0038,1240000,2023-10-11 12:35:16,False
BID001866,TEN0371,VEN0084,1502000,2023-09-27 16:33:47,False
BID001867,TEN0371,VEN0006,1211000,2023-11-17 09:35:26,True
BID001868,TEN0371,VEN0103,1272000,2023-10-07 16:52:15,False
BID001869,TEN0372,VEN0088,13013000,2024-09-06 09:22:26,False
BID001870,TEN0372,VEN0097,18716000,2024-08-19 10:02:59,False
BID001871,TEN0372,VEN0063,13009000,2024-07-22 15:57:03,True
BID001872,TEN0372,VEN0119,15206000,2024-07-15 10:52:38,False
BID001873,TEN0372,VEN0096,13488000,2024-08-15 17:42:54,False
BID001874,TEN0372,VEN0009,14427000,2024-07-18 16:42:09,False
BID001875,TEN0372,VEN0068,16590000,2024-07-31 14:35:32,False
BID001876,TEN0372,VEN0077,13472000,2024-08-06 16:11:23,False
BID001877,TEN0373,VEN0081,5257000,2023-08-02 09:03:23,False
BID001878,TEN0373,VEN0084,5384000,2023-08-08 13:55:30,False
BID001879,TEN0373,VEN0101,6287000,2023-08-17 16:22:36,False
BID001880,TEN0373,VEN0092,5503000,2023-08-01 09:08:18,False
BID001881,TEN0373,VEN0019,5403000,2023-08-07 17:59:43,False
BID001882,TEN0373,VEN0048,4921000,2023-08-26 15:47:04,True
BID001883,TEN0373,VEN0037,6018000,2023-08-15 09:02:30,False
BID001884,TEN0373,VEN0035,5179000,2023-09-02 16:57:56,False
BID001885,TEN0374,VEN0074,4981000,2022-07-13 11:36:32,False
BID001886,TEN0374,VEN0058,3633000,2022-08-01 14:24:54,True
BID001887,TEN0375,VEN0028,7482000,2022-12-05 13:27:41,False
BID001888,TEN0375,VEN0012,8289000,2022-10-22 15:54:44,False
BID001889,TEN0375,VEN0067,7356000,2022-11-04 16:38:05,True
BID001890,TEN0375,VEN0048,8004000,2022-11-23 14:05:14,False
BID001891,TEN0376,VEN0021,4608000,2021-04-22 16:38:11,False
BID001892,TEN0376,VEN0076,4064000,2021-04-22 12:00:17,False
BID001893,TEN0376,VEN0011,4477000,2021-04-20 11:43:01,False
BID001894,TEN0376,VEN0091,4624000,2021-04-14 11:47:00,False
BID001895,TEN0376,VEN0113,3928000,2021-04-02 11:29:44,False
BID001896,TEN0376,VEN0057,4813000,2021-04-17 11:43:09,False
BID001897,TEN0376,VEN0115,4169000,2021-04-07 12:12:13,False
BID001898,TEN0376,VEN0031,3681000,2021-04-26 09:32:31,True
BID001899,TEN0377,VEN0066,11301000,2024-01-05 00:00:00,False
BID001900,TEN0377,VEN0009,9203000,2024-01-02 13:40:08,False
BID001901,TEN0377,VEN0077,9286000,2024-01-04 10:09:16,False
BID001902,TEN0377,VEN0063,8919000,2023-12-05 11:32:28,False
BID001903,TEN0377,VEN0039,10123000,2023-12-02 17:29:42,False
BID001904,TEN0377,VEN0111,8744000,2024-01-02 17:59:38,True
BID001905,TEN0377,VEN0022,10464000,2023-12-02 10:33:10,False
BID001906,TEN0378,VEN0015,651000,2021-09-10 17:08:46,True
BID001907,TEN0378,VEN0062,816000,2021-09-17 12:44:20,False
BID001908,TEN0378,VEN0026,805000,2021-09-21 17:22:31,False
BID001909,TEN0378,VEN0110,771000,2021-09-19 09:48:16,False
BID001910,TEN0378,VEN0089,726000,2021-09-29 10:33:05,False
BID001911,TEN0379,VEN0039,2235000,2024-11-18 17:10:35,False
BID001912,TEN0379,VEN0111,2152000,2024-10-22 16:41:38,False
BID001913,TEN0379,VEN0022,1758000,2024-11-22 17:33:41,True
BID001914,TEN0380,VEN0113,2788000,2024-07-15 09:53:33,False
BID001915,TEN0380,VEN0005,2118000,2024-06-24 15:10:42,True
BID001916,TEN0380,VEN0091,2530000,2024-06-24 10:36:54,False
BID001917,TEN0380,VEN0073,2162000,2024-07-15 14:45:09,False
BID001918,TEN0380,VEN0029,2511000,2024-06-23 16:59:58,False
BID001919,TEN0380,VEN0011,2132000,2024-07-14 12:07:58,False
BID001920,TEN0380,VEN0004,2355000,2024-07-18 12:40:02,False
BID001921,TEN0380,VEN0115,2300000,2024-07-13 14:06:25,False
BID001922,TEN0381,VEN0040,1159000,2023-11-21 14:58:52,False
BID001923,TEN0381,VEN0075,1260000,2023-11-28 12:24:59,False
BID001924,TEN0381,VEN0071,1148000,2023-11-14 16:43:21,False
BID001925,TEN0381,VEN0050,1296000,2023-12-04 00:00:00,False
BID001926,TEN0381,VEN0107,1168000,2023-12-03 14:30:01,False
BID001927,TEN0381,VEN0026,999000,2023-12-01 09:03:42,False
BID001928,TEN0381,VEN0049,890000,2023-11-13 12:56:08,True
BID001929,TEN0382,VEN0094,9406000,2023-11-11 15:52:10,False
BID001930,TEN0382,VEN0044,9811000,2023-11-20 12:01:09,False
BID001931,TEN0382,VEN0097,9258000,2023-11-05 17:29:45,True
BID001932,TEN0382,VEN0009,11052000,2023-11-07 13:33:09,False
BID001933,TEN0382,VEN0077,11050000,2023-11-01 15:36:38,False
BID001935,TEN0383,VEN0074,32968000,2024-03-06 15:28:19,True
BID001940,TEN0383,VEN0087,42966000,2024-04-11 00:00:00,False
BID001941,TEN0384,VEN0027,3673000,2022-08-03 00:00:00,True
BID001942,TEN0384,VEN0005,3945000,2022-06-26 11:08:41,False
BID001943,TEN0384,VEN0070,4014000,2022-07-22 14:07:36,False
BID001944,TEN0384,VEN0054,4394000,2022-08-02 10:11:16,False
BID001945,TEN0384,VEN0057,4074000,2022-06-26 17:47:34,False
BID001946,TEN0384,VEN0114,4672000,2022-07-12 13:56:18,False
BID001947,TEN0384,VEN0034,4235000,2022-07-18 09:02:56,False
BID001948,TEN0385,VEN0089,1381000,2022-05-28 10:30:06,True
BID001949,TEN0385,VEN0016,1876000,2022-06-04 10:31:43,False
BID001950,TEN0385,VEN0080,1702000,2022-06-01 16:28:06,False
BID001951,TEN0385,VEN0059,1833000,2022-05-06 14:18:41,False
BID001952,TEN0385,VEN0014,1552000,2022-05-19 09:55:44,False
BID001953,TEN0385,VEN0013,1538000,2022-05-23 17:32:41,False
BID001954,TEN0385,VEN0105,1456000,2022-05-16 13:42:15,False
BID001955,TEN0386,VEN0059,829000,2022-05-13 16:24:35,False
BID001956,TEN0386,VEN0015,769000,2022-05-05 15:08:16,False
BID001957,TEN0386,VEN0089,781000,2022-05-04 10:14:29,False
BID001958,TEN0386,VEN0112,1005000,2022-04-26 13:36:32,False
BID001959,TEN0386,VEN0062,661000,2022-05-19 11:33:12,True
BID001960,TEN0386,VEN0110,766000,2022-05-09 16:53:52,False
BID001961,TEN0386,VEN0040,1027000,2022-06-11 12:06:22,False
BID001962,TEN0386,VEN0098,926000,2022-05-23 15:16:41,False
BID001963,TEN0387,VEN0102,11542000,2023-12-23 11:55:41,False
BID001964,TEN0387,VEN0036,11926000,2023-12-31 17:31:36,False
BID001965,TEN0387,VEN0041,9230000,2023-12-27 12:53:27,True
BID001966,TEN0387,VEN0117,11098000,2024-01-07 14:34:45,False
BID001967,TEN0388,VEN0076,4110000,2021-05-13 17:58:24,False
BID001968,TEN0388,VEN0082,4098000,2021-05-28 16:31:49,True
BID001969,TEN0388,VEN0109,4656000,2021-06-08 12:08:48,False
BID001970,TEN0388,VEN0116,4923000,2021-06-08 11:22:30,False
BID001971,TEN0389,VEN0103,5070000,2024-10-15 12:08:09,True
BID001972,TEN0389,VEN0090,7696000,2024-10-11 16:23:32,False
BID001973,TEN0389,VEN0037,6014000,2024-10-15 15:27:12,False
BID001974,TEN0389,VEN0081,5557000,2024-10-08 15:21:17,False
BID001975,TEN0390,VEN0092,2635000,2022-06-04 14:40:43,False
BID001976,TEN0390,VEN0061,3054000,2022-07-14 12:45:59,False
BID001977,TEN0390,VEN0024,2506000,2022-06-26 10:03:56,False
BID001978,TEN0390,VEN0095,2166000,2022-06-03 13:43:34,True
BID001979,TEN0391,VEN0089,145000,2021-06-12 10:53:10,False
BID001980,TEN0391,VEN0015,111000,2021-05-21 12:40:35,False
